Date,Open,High,Low,Close,Volume
2024-01-03,7682.29461591,7778.15554199,7622.86084174,7747.48004564,0
2024-01-04,7977.54626823,8196.10917969,7958.37408302,8196.10917969,0
2024-01-05,8100.24825361,8146.26149813,7962.13173546,8115.58600178,0
2024-01-08,8100.24825361,8162.08420673,7985.21514232,8153.93037221,0
2024-01-09,8176.93699447,8176.93699447,8077.24163135,8077.24163135,0
2024-01-10,8119.42043883,8190.35752412,8077.24163135,8190.35752412,0
2024-01-11,8245.95686125,8288.13566872,8105.99990918,8105.99990918,0
2024-01-12,8138.59262404,8247.87407977,8132.84096848,8207.61249082,0
2024-01-15,8213.36414638,8234.45355012,8125.17209439,8132.84096848,0
2024-01-16,8107.9171277,8234.45355012,8050.40057205,8203.77805378,0
2024-01-17,8000.55289049,8132.84096848,7989.04957936,8065.73832022,0
2024-01-18,8111.75156474,8115.58600178,7987.13236084,8038.89726092,0
2024-01-19,8061.90388318,8081.0760684,7941.11911632,7954.53964597,0
2024-01-22,7954.53964597,8052.31779057,7954.53964597,8052.31779057,0
2024-01-23,8088.74494248,8088.74494248,7952.62242745,7952.62242745,0
2024-01-24,7985.21514232,8040.81447944,7904.69196441,8038.89726092,0
2024-01-25,8029.31116831,8150.09593517,8012.05620162,8142.42706109,0
2024-01-26,8150.09593517,8163.51646482,8104.08269065,8155.84759074,0
2024-01-29,8150.09593517,8173.10255743,8109.83434622,8155.84759074,0
2024-01-30,8205.6952723,8286.2184502,8152.01315369,8286.2184502,0
2024-01-31,8272.79792055,8276.63235759,8117.50322031,8117.50322031,0
2024-02-01,7998.63567197,8013.97342014,7906.60918293,7958.37408302,0
2024-02-02,7994.80123492,8058.06944614,7967.96017562,7967.96017562,0
2024-02-05,7948.78799041,8052.31779057,7895.1058718,7902.77474589,0
2024-02-06,7964.12573858,8052.31779057,7929.61580519,8019.72507571,0
2024-02-07,8002.47010901,8050.40057205,7918.11249406,8010.1389831,0
2024-02-08,7998.63567197,8023.55951275,7935.36746076,7946.87077189,0
2024-02-09,7921.94693111,7973.78861579,7879.76812363,7881.68534215,0
2024-02-12,7923.86414963,8031.22838683,7864.43037546,8002.47010901,0
2024-02-13,7987.13236084,7992.8840164,7737.89395304,7837.58931616,0
2024-02-14,7879.76812363,7981.38070527,7879.76812363,7952.62242745,0
2024-02-15,8054.23500909,8111.75156474,8027.39394979,8052.31779057,0
2024-02-16,8092.57937952,8132.84096848,8044.64891649,8119.42043883,0
2024-02-19,8121.33765735,8197.74178712,8107.9171277,8148.17871665,0
2024-02-20,8132.84096848,8232.5363316,8132.84096848,8180.77143152,0
2024-02-21,8169.26812039,8228.70189456,8150.09593517,8199.94361673,0
2024-02-22,8240.20520569,8271.95817884,8071.48997579,8092.57937952,0
2024-02-23,8138.59262404,8165.43368334,8061.90388318,8094.49659805,0
2024-02-26,8115.58600178,8148.17871665,8025.47673127,8073.40719431,0
2024-02-27,8065.73832022,8094.49659805,7950.70520893,8015.89063866,0
2024-02-28,8065.73832022,8127.08931291,7987.13236084,8008.22176458,0
2024-02-29,8046.56613501,8090.662161,7969.87739414,7969.87739414,0
2024-03-01,8082.99328692,8082.99328692,7941.11911632,8061.90388318,0
2024-03-04,8031.22838683,8056.15222762,7791.57607164,7845.25819024,0
2024-03-05,7808.83103833,7956.45686449,7804.99660129,7956.45686449,0
2024-03-06,7969.87739414,8109.83434622,7958.37408302,8067.65553874,0
2024-03-07,8027.39394979,8058.06944614,7918.11249406,7975.62904971,0
2024-03-08,7987.13236084,8025.47673127,7908.52640145,8025.47673127,0
2024-03-11,7981.38070527,8073.40719431,7981.38070527,8044.64891649,0
2024-03-12,8086.82772396,8146.26149813,8050.40057205,8146.26149813,0
2024-03-13,8190.35752412,8226.78467603,8004.38732753,8105.99990918,0
2024-03-14,8119.42043883,8238.28798716,8107.9171277,8136.67540552,0
2024-03-15,8088.74494248,8251.70851681,8084.91050544,8150.09593517,0
2024-03-18,8162.05142229,8176.93699447,8082.99328692,8105.99990918,0
2024-03-19,8084.91050544,8127.08931291,8023.55951275,8127.08931291,0
2024-03-20,8056.15222762,8169.26812039,8031.22838683,8157.76480926,0
2024-03-21,8320.72838359,8729.09592868,8309.22507246,8702.25486938,0
2024-03-22,8681.16546565,8823.03963624,8631.31778408,8811.53632511,0
2024-03-25,8755.93698799,8869.05288076,8742.99576297,8828.79129181,0
2024-03-26,8824.95685476,8903.56281415,8782.77804729,8903.56281415,0
2024-03-27,8924.65221788,8932.32109197,8773.19195468,8807.70188807,0
2024-03-28,8846.0462585,8913.14890675,8794.28135842,8849.88069554,0
2024-04-02,8836.46016589,8853.71513259,8650.4899693,8675.41381008,0
2024-04-03,8673.49659156,8709.75148138,8592.97341365,8640.90387669,0
2024-04-04,8633.23500261,8642.82109521,8556.54626174,8577.63566548,0
2024-04-05,8481.7747394,8512.45023575,8339.90056881,8456.85089862,0
2024-04-08,8453.01646158,8502.86414314,8383.9965948,8464.51977271,0
2024-04-09,8456.85089862,8456.85089862,8337.98335029,8380.16215776,0
2024-04-10,8489.44361349,8550.79460618,8399.33434298,8529.70520244,0
2024-04-11,8525.8707654,8614.06281739,8460.68533567,8614.06281739,0
2024-04-12,8671.57937304,8717.59261755,8633.23500261,8669.66215452,0
2024-04-15,8656.24162486,8686.91712121,8566.13235435,8579.552884,0
2024-04-16,8470.27142827,8497.11248757,8337.98335029,8472.18864679,0
2024-04-17,8439.59593193,8520.11910983,8357.1555355,8462.60255419,0
2024-04-18,8504.78136166,8527.78798392,8410.8376541,8477.94030236,0
2024-04-19,8420.42374671,8439.59593193,8313.0595095,8410.8376541,0
2024-04-22,8579.552884,8719.50983608,8533.53963948,8681.16546565,0
2024-04-23,8723.34427312,8830.70851033,8723.34427312,8809.61910659,0
2024-04-24,8800.03301398,8834.54294737,8698.42043234,8819.2051992,0
2024-04-25,8792.3641399,8823.03963624,8669.66215452,8727.17871016,0
2024-04-26,8777.02639172,8788.52970285,8600.64228774,8742.51645834,0
2024-04-29,8773.19195468,8829.53737739,8667.74493599,8667.74493599,0
2024-04-30,8638.98665817,8796.19857694,8623.64891,8635.15222113,0
2024-05-01,8627.48334704,8708.00652495,8397.41712445,8688.83433973,0
2024-05-02,8706.08930643,8765.52308059,8606.3939433,8606.3939433,0
2024-05-03,8554.62904322,8765.52308059,8554.62904322,8721.4270546,0
2024-05-07,8857.54956963,8892.05950302,8729.09592868,8729.09592868,0
2024-05-08,8755.93698799,8840.29460294,8723.34427312,8807.70188807,0
2024-05-09,8800.03301398,8861.38400667,8740.59923981,8823.03963624,0
2024-05-10,8844.12903998,8920.81778084,8769.35751764,8909.31446971,0
2024-05-13,8905.48003267,8928.48665493,8846.0462585,8878.63897337,0
2024-05-14,8865.21844372,8999.42374022,8811.53632511,8911.23168823,0
2024-05-15,8857.54956963,8976.41711797,8857.54956963,8947.65884014,0
2024-05-16,8957.24493275,9012.84426988,8736.22836503,9003.25817727,0
2024-05-17,8974.49989944,9051.18864031,8934.23831049,9035.85089213,0
2024-05-20,9060.77473291,9074.19526257,8955.32771423,8980.25155501,0
2024-05-21,8938.07274753,9037.76811066,8874.80453632,8991.75486614,0
2024-05-22,8964.91380684,9010.92705135,8817.28798068,8890.1422845,0
2024-05-23,8903.56281415,8968.74824388,8834.54294737,8922.73499936,0
2024-05-24,8867.13566224,9007.09261431,8813.45354363,8978.33433649,0
2024-05-28,8986.00321057,9037.76811066,8826.87407328,8826.87407328,0
2024-05-29,8773.19195468,8941.90718458,8773.19195468,8924.65221788,0
2024-05-30,8855.63235111,8997.5065217,8809.61910659,8949.57605866,0
2024-05-31,8939.98996606,9012.83305415,8886.30784745,8951.49327719,0
2024-06-03,9012.84426988,9072.27804404,8934.23831049,8936.15552901,0
2024-06-04,8932.32109197,9104.87075891,8918.90056232,9026.26479953,0
2024-06-05,9101.03632187,9135.54625526,8901.64559563,8901.64559563,0
2024-06-06,8916.9833438,8972.58268092,8847.96347702,8897.81115858,0
2024-06-07,8926.56943641,8962.99658832,8863.30122519,8863.30122519,0
2024-06-10,8798.11579546,8916.9833438,8763.60586207,8826.87407328,0
2024-06-11,8773.19195468,8918.90056232,8617.89725443,8660.07606191,0
2024-06-12,8606.3939433,8801.9502325,8604.47672478,8796.19857694,0
2024-06-13,8798.11579546,8807.70188807,8625.57734425,8658.15884339,0
2024-06-14,8644.73831374,8669.66215452,8529.70520244,8635.15222113,0
2024-06-17,8673.49659156,8696.47982375,8591.05619513,8663.91049895,0
2024-06-18,8721.4270546,8748.2681139,8654.32440634,8665.82771747,0
2024-06-19,8656.24162486,8679.24824712,8596.8078507,8631.31778408,0
2024-06-20,8623.64891,8746.35089538,8575.71844696,8725.26149164,0
2024-06-21,8702.25486938,8765.52308059,8642.82109521,8761.68864355,0
2024-06-24,8748.2681139,8924.65221788,8671.57937304,8907.39725119,0
2024-06-25,8939.98996606,8964.91380684,8819.2051992,8874.80453632,0
2024-06-26,8884.39062893,8947.65884014,8738.68202129,8765.52308059,0
2024-06-27,8681.16546565,8819.2051992,8422.34096523,8754.01976946,0
2024-06-28,8800.03301398,8801.9502325,8642.82109521,8661.99328043,0
2024-07-01,8713.75818051,8830.70851033,8608.31116183,8742.51645834,0
2024-07-02,8696.50321382,8721.4270546,8606.3939433,8671.57937304,0
2024-07-03,8713.75818051,8811.53632511,8702.25486938,8734.84758425,0
2024-07-04,8702.71627478,8776.71565237,8652.08512169,8702.71627478,0
2024-07-05,8650.13776965,8772.82094829,8650.13776965,8700.76892274,0
2024-07-08,8694.92686661,8839.03091771,8638.4536574,8772.82094829,0
2024-07-09,8648.19041761,8819.55739729,8445.66580526,8445.66580526,0
2024-07-10,8393.08730014,8691.03216253,8393.08730014,8657.92717782,0
2024-07-11,8605.34867269,8739.71596357,8583.92780023,8675.4533462,0
2024-07-12,8737.76861153,8893.55677488,8692.97951457,8868.24119833,0
2024-07-15,8922.7670555,8922.7670555,8733.87390745,8782.55770849,0
2024-07-16,8728.03185132,8837.08356566,8655.97982578,8831.24150954,0
2024-07-17,8823.45210137,8866.29384629,8689.08481049,8720.24244316,0
2024-07-18,8776.71565237,8831.24150954,8667.66393803,8691.03216253,0
2024-07-19,8663.76923394,8755.29477991,8609.24337677,8704.66362682,0
2024-07-22,8724.13714724,8731.92655541,8541.08605531,8541.08605531,0
2024-07-23,8490.45490222,8628.71689719,8459.29726956,8541.08605531,0
2024-07-24,8482.66549406,8517.71783081,8435.92904505,8509.92842264,0
2024-07-25,8451.50786139,8706.61097886,8371.66642768,8459.29726956,0
2024-07-26,8439.82374914,8601.45396861,8430.08698893,8580.03309615,0
2024-07-29,8634.55895332,8700.76892274,8605.34867269,8654.03247374,0
2024-07-30,8642.34836148,8839.03091771,8597.55926452,8796.18917279,0
2024-07-31,8876.0306065,8942.24057592,8784.50506054,8835.13621362,0
2024-08-01,9300.55335161,9656.91877526,9277.18512711,9571.23528542,0
2024-08-02,9487.49914762,9524.49883642,9181.76487706,9226.55397402,0
2024-08-05,9016.23995351,9092.18668314,8938.68344531,9043.50288209,0
2024-08-06,9062.97640251,9135.0673751,9020.13465759,9113.6075556,0
2024-08-07,9162.29135664,9275.23777507,9111.66020356,9226.55397402,0
2024-08-08,9146.71254031,9281.07983119,9119.44961172,9244.0801424,0
2024-08-09,9281.07983119,9337.55304041,9253.81690261,9269.39571894,0
2024-08-12,9304.44805569,9353.78791964,9269.39571894,9290.8165914,0
2024-08-13,9292.76394344,9413.49977004,9109.71285152,9399.86830574,0
2024-08-14,9446.60475475,9491.39385171,9384.28948941,9469.97297925,0
2024-08-15,9501.13061192,9586.81410176,9442.71005066,9586.81410176,0
2024-08-16,9586.81410176,9602.39291809,9534.23559663,9549.81441296,0
2024-08-19,9512.81472417,9751.36534929,9331.71098428,9717.28668856,0
2024-08-20,9676.39229568,9751.36534929,9616.02438238,9653.02407118,0
2024-08-21,9664.70818343,9734.81285693,9629.65584667,9709.49728039,0
2024-08-22,9736.76020897,9824.39105085,9658.8661273,9824.39105085,0
2024-08-23,9843.86457127,9946.10055347,9785.44401002,9946.10055347,0
2024-08-27,9892.54837232,9931.97835646,9809.78591054,9838.99619117,0
2024-08-28,9834.12781106,9868.20647179,9782.52006093,9838.99619117,0
2024-08-29,9873.0748519,9936.36379326,9824.39105085,9873.0748519,0
2024-08-30,9892.54837232,9950.96893357,9873.0748519,9897.41675242,0
2024-09-02,9926.62703305,9931.49541315,9775.70724981,9843.86457127,0
2024-09-03,9721.18139264,9892.54837232,9526.44618846,9829.25943096,0
2024-09-04,9713.39198447,9803.54075254,9699.76052018,9785.44401002,0
2024-09-05,9723.12874468,9814.65429065,9658.8661273,9711.44463243,0
2024-09-06,9682.2343518,9751.36534929,9590.70880584,9664.70818343,0
2024-09-09,9746.49696918,9800.04915033,9705.6025763,9800.04915033,0
2024-09-10,9814.65429065,9853.60133148,9741.62858908,9761.1021095,0
2024-09-11,9795.18077023,9921.75865294,9785.44401002,9921.75865294,0
2024-09-12,10106.75709691,10106.75709691,9943.57581154,10019.12625503,0
2024-09-13,10019.12625503,10111.62547702,10004.52111472,10038.59977545,0
2024-09-16,10004.52111472,10155.44089796,9985.0475943,10135.96737754,0
2024-09-17,10199.2563189,10253.51830987,10174.91441838,10238.20335974,0
2024-09-18,10189.51955869,10228.46659953,10014.25787493,10062.94167597,0
2024-09-19,10501.09588538,10811.53602952,9897.41675242,10116.49385712,0
2024-09-20,10106.75709691,10154.17317178,9713.39198447,9713.39198447,0
2024-09-23,9707.54992835,9834.12781106,9705.6025763,9834.12781106,0
2024-09-24,9897.41675242,9921.75865294,9706.95598597,9829.25943096,0
2024-09-25,9761.1021095,9868.20647179,9743.5219021,9824.39105085,0
2024-09-26,9921.75865294,9931.49541315,9756.28241319,9834.12781106,0
2024-09-27,9804.91753044,9887.67999221,9485.55179558,9485.55179558,0
2024-09-30,9407.65771391,9542.02500479,9298.60599957,9524.49883642,0
2024-10-01,9518.65678029,9701.70787222,9493.34120375,9649.12936709,0
2024-10-02,9653.02407118,9656.91877526,9423.23653024,9528.3935405,0
2024-10-03,9540.07765275,9649.12936709,9520.60413233,9606.28762217,0
2024-10-04,9592.65615788,9728.97080081,9592.65615788,9676.39229568,0
2024-10-07,9717.28668856,9717.28668856,9573.18263746,9573.18263746,0
2024-10-08,9540.07765275,9686.12905589,9522.55148438,9645.23466301,0
2024-10-09,9703.65522426,9732.86550489,9602.39291809,9604.34027013,0
2024-10-10,9623.81379055,9785.44401002,9596.55086196,9785.44401002,0
2024-10-11,9780.57562991,9980.1792142,9756.23372939,9926.62703305,0
2024-10-14,9892.54837232,10019.12625503,9838.99619117,9999.65273462,0
2024-10-15,9931.49541315,10014.25787493,9887.67999221,9975.31083409,0
2024-10-16,10004.52111472,10170.04603827,9999.65273462,10170.04603827,0
2024-10-17,10155.44089796,10199.2563189,10114.56111022,10179.78279848,0
2024-10-18,10116.49385712,10126.23061733,9936.36379326,9975.31083409,0
2024-10-21,9994.78435451,10019.12625503,9892.54837232,9902.28513253,0
2024-10-22,9873.0748519,9897.41675242,9730.91815285,9795.18077023,0
2024-10-23,9756.23372939,9819.52267075,9709.49728039,9725.07609672,0
2024-10-24,9715.33933651,9746.49696918,9585.74510285,9725.07609672,0
2024-10-25,9577.07734155,9736.76020897,9573.18263746,9736.76020897,0
2024-10-28,9751.36534929,9843.86457127,9719.2340406,9843.86457127,0
2024-10-29,9882.81161211,9882.81161211,9775.70724981,9804.91753044,0
2024-10-30,10077.54681629,10115.5201811,9855.85694935,9916.89027284,0
2024-10-31,9838.99619117,9843.86457127,9434.9206425,9532.28824458,0
2024-11-01,9538.13030071,9701.70787222,9497.23590783,9653.02407118,0
2024-11-04,9633.55055076,9718.3772057,9616.02438238,9621.86643851,0
2024-11-05,9598.49821401,9834.12781106,9598.49821401,9775.70724981,0
2024-11-06,9848.73295138,9916.89027284,9612.1296783,9641.33995893,0
2024-11-07,9635.4979028,9761.1021095,9621.86643851,9660.81347934,0
2024-11-08,9684.18170384,9751.36534929,9582.91939767,9602.39291809,0
2024-11-11,9645.23466301,9697.81316814,9571.23528542,9571.23528542,0
2024-11-12,9481.6570915,9534.23559663,9436.86799454,9479.70973946,0
2024-11-13,9487.49914762,9553.70911704,9366.76332103,9419.34182616,0
2024-11-14,9415.44712208,9460.23621904,9255.76425465,9275.23777507,0
2024-11-15,9234.34338219,9341.44774449,9228.50132606,9259.65895873,0
2024-11-18,9249.92219852,9290.8165914,9144.76518827,9197.3436934,0
2024-11-19,9187.60693319,9251.86955057,9115.55490764,9228.50132606,0
2024-11-20,9240.18543832,9249.92219852,9096.08138722,9129.18637193,0
2024-11-21,9138.92313214,9300.55335161,9082.44992293,9300.55335161,0
2024-11-22,9345.34244857,9508.92002008,9321.97422407,9506.97266804,0
2024-11-25,9555.65646909,9590.70880584,9415.44712208,9579.02469359,0
2024-11-26,9654.97142322,9666.65553547,9510.86737213,9538.13030071,0
2024-11-27,9553.70911704,9625.76114259,9514.76207621,9569.28793338,0
2024-11-28,9588.7614538,9645.23466301,9358.97391287,9602.39291809,0
2024-11-29,9623.81379055,9814.65429065,9612.1296783,9814.65429065,0
2024-12-02,9780.57562991,9941.23217336,9780.57562991,9941.23217336,0
2024-12-03,9921.75865294,9980.1792142,9877.943232,9892.54837232,0
2024-12-04,9921.75865294,10072.67843618,9882.81161211,10033.73139535,0
2024-12-05,9989.59474317,10053.34767968,9950.36216686,10033.73139152,0
2024-12-06,10004.30695929,10048.44360764,9755.18009971,9808.14407773,0
2024-12-09,9822.85629385,9876.80108628,9608.05793855,9608.05793855,0
2024-12-10,9560.97884698,9680.63820472,9529.59278593,9529.59278593,0
2024-12-11,9409.93342818,9576.6718775,9396.06863571,9562.94047579,0
2024-12-12,9578.63350632,9590.40327921,9531.55441474,9582.55676395,0
2024-12-13,9586.48002158,9713.98589459,9579.68954919,9713.98589459,0
2024-12-16,9692.40797762,9702.21612169,9525.6695283,9664.9451742,0
2024-12-17,9627.6742267,9670.83006065,9559.01721816,9617.86608263,0
2024-12-18,9635.52074197,9784.60453195,9608.05793855,9710.06263696,0
2024-12-19,9560.97884698,9611.98119618,9515.86138422,9594.32653684,0
2024-12-20,9588.44165039,9619.78926352,9543.32418764,9617.86608263,0
2024-12-23,9580.59513513,9684.56146235,9496.24509606,9559.01721816,0
2024-12-24,9700.25449288,9706.13937933,9588.44165039,9657.09865894,0
2024-12-27,9649.25214367,9649.25214367,9362.8543366,9406.01017055,0
2024-12-30,9378.54736713,9402.08691292,9270.65778227,9317.73687385,0
2024-12-31,9305.96710095,9384.43225358,9251.04149412,9315.77524503,0
2025-01-02,9433.47297396,9672.79168946,9353.04619253,9513.8997554,0
2025-01-03,9464.85903501,9495.42121196,9290.27407043,9339.31479082,0
2025-01-06,9311.8519874,9472.70555028,9245.15660767,9370.70085187,0
2025-01-07,9661.02191657,9862.08887016,9525.6695283,9721.83240985,0
2025-01-08,9747.33358445,9802.25919129,9388.35551121,9494.28346725,0
2025-01-09,9449.16600449,9470.74392146,9196.11588728,9331.46827556,0
2025-01-10,9286.3508128,9364.81596542,9168.65308387,9168.65308387,0
2025-01-13,9123.53562111,9203.96240255,9123.53562111,9170.61471268,0
2025-01-14,9200.03914491,9233.76150588,8854.79247338,8854.79247338,0
2025-01-15,8878.33201916,9103.91933295,8878.33201916,9074.49490072,0
2025-01-16,9121.57399229,9121.57399229,9025.45418033,9092.14956006,0
2025-01-17,9123.53562111,9194.15425847,9062.72512783,9174.53797031,0
2025-01-20,9174.53797031,9284.38918398,9150.99842453,9200.03914491,0
2025-01-21,9317.73687385,9317.73687385,9196.11588728,9227.50194833,0
2025-01-22,9241.23335004,9323.62176029,9209.84728899,9319.69850266,0
2025-01-23,9329.50664674,9494.28346725,9294.19732806,9351.08456371,0
2025-01-24,9378.54736713,9390.31714002,9119.61236348,9160.8065686,0
2025-01-27,9133.34376519,9192.19262965,9123.53562111,9156.88331097,0
2025-01-28,9156.88331097,9382.47062476,9131.38213637,9337.353162,0
2025-01-29,9370.70085187,9504.09161132,9358.26412518,9470.74392146,0
2025-01-30,9435.43460278,9621.78934026,9376.58573831,9588.44165039,0
2025-01-31,9770.87313024,9896.41737443,9696.33123525,9761.06498616,0
2025-02-03,9666.90680301,9702.21612169,9447.20437567,9564.90210461,0
2025-02-04,9535.47767237,9611.98119618,9494.28346725,9539.40093,0
2025-02-05,9484.47532317,9551.1707029,9398.16365528,9547.24744527,0
2025-02-06,9580.59513513,9678.67657591,9515.86138422,9613.94282499,0
2025-02-07,9619.82771144,9678.67657591,9474.66717909,9537.43930119,0
2025-02-10,9537.43930119,9694.36960643,9535.47767237,9694.36960643,0
2025-02-11,9710.06263696,9806.18244892,9631.59748433,9749.29521327,0
2025-02-12,9751.25684208,9832.66443793,9694.36960643,9808.14407773,0
2025-02-13,9891.51330239,9969.97845502,9713.98589459,9822.85629385,0
2025-02-14,9852.28072608,9906.22551851,9790.48941839,9813.04814977,0
2025-02-17,9813.04814977,9979.78659909,9790.48941839,9950.36216686,0
2025-02-18,9960.17031094,10009.21103133,9904.31587286,9920.93773463,0
2025-02-19,9930.74587871,9950.36216686,9792.45104721,9792.45104721,0
2025-02-20,9842.47258201,9876.80108628,9798.33593366,9847.37665404,0
2025-02-21,9832.66443793,9999.40288725,9822.85629385,9822.85629385,0
2025-02-24,9774.79638787,9834.83988428,9713.98589459,9719.87078103,0
2025-02-25,9655.13703012,9785.58534636,9641.40562841,9743.41032682,0
2025-02-26,9847.37665404,9911.12959055,9756.715957,9866.9929422,0
2025-02-27,9782.64290313,9842.47258201,9682.59983354,9817.95222181,0
2025-02-28,9739.48706919,9866.9929422,9735.56381156,9832.66443793,0
2025-03-03,9837.56850997,10004.30695929,9800.29756247,9940.55402278,0
2025-03-04,9896.41737443,9974.88252706,9792.45104721,9798.33593366,0
2025-03-05,9847.37665404,9965.07438298,9661.02191657,9690.4463488,0
2025-03-06,9741.44869801,9749.29521327,9566.86373342,9629.63585552,0
2025-03-07,9547.24744527,9774.79638787,9509.97649777,9731.64055393,0
2025-03-10,9792.45104721,9876.80108628,9755.18009971,9759.10335735,0
2025-03-11,9594.32653684,9808.14407773,9553.13233171,9619.82771144,0
2025-03-12,9602.1730521,9623.75096907,9366.77759424,9543.32418764,0
2025-03-13,9496.24509606,9568.82536224,9406.01017055,9406.01017055,0
2025-03-14,9425.6264587,9543.32418764,9423.66482989,9494.28346725,0
2025-03-17,9484.47532317,9521.74627066,9362.07164671,9400.1252841,0
2025-03-18,9439.35786041,9659.06028775,9437.3962316,9637.48237078,0
2025-03-19,9615.90445381,9631.59748433,9470.74392146,9602.1730521,0
2025-03-20,9621.78934026,9796.37430484,9580.59513513,9580.59513513,0
2025-03-21,9539.40093,9627.6742267,9513.8997554,9625.71259789,0
2025-03-24,9668.86843183,9686.52309117,9494.28346725,9600.21142329,0
2025-03-25,9625.71259789,9664.9451742,9564.90210461,9608.05793855,0
2025-03-26,9666.90680301,9794.41267603,9623.75096907,9794.41267603,0
2025-03-27,10671.26075657,10862.51956609,10303.45535366,10823.28698978,0
2025-03-28,10793.86255755,10867.42363813,10587.89153191,10779.15034143,0
2025-03-31,10739.91776512,10875.11714634,10710.49333289,10872.32771017,0
2025-04-01,10940.98471871,11039.06615949,10818.38291774,10891.94399832,0
2025-04-02,10833.09513386,11043.97023153,10833.09513386,11029.25801541,0
2025-04-03,10906.65621444,11313.69419367,10891.94399832,11235.22904104,0
2025-04-04,11264.65347328,11289.17383347,10906.65621444,11014.5457993,0
2025-04-07,10705.58926085,10833.09513386,10386.82457832,10465.28973094,0
2025-04-08,10504.52230725,10828.19106182,10406.44086648,10803.67070162,0
2025-04-09,10636.9322523,10877.23178221,10558.46709968,10754.62998124,0
2025-04-10,10887.03992628,11284.26976143,10720.30147696,11200.90053677,0
2025-04-11,11210.70868085,11392.15934629,11191.09239269,11333.31048182,0
2025-04-14,11436.29599464,11558.89779561,11372.54305813,11504.95300318,0
2025-04-15,11603.03444396,11823.71768571,11530.85856756,11730.54031697,0
2025-04-16,11725.63624493,11769.77289328,11617.74666008,11769.77289328,0
2025-04-17,11720.73217289,11858.04618998,11622.65073211,11818.81361367,0
2025-04-22,11843.33397386,11921.79912649,11735.44438901,11897.27876629,0
2025-04-23,11946.31948668,11990.45613503,11563.80186765,11612.84258804,0
2025-04-24,11578.51408376,11696.2118127,11553.99372357,11661.88330843,0
2025-04-25,11710.92402881,11809.00546959,11656.97923639,11809.00546959,0
2025-04-28,11882.56655017,11887.47062221,11701.11588474,11701.11588474,0
2025-04-29,11740.34846105,11867.85433406,11661.88330843,11853.14211794,0
2025-04-30,11921.79912649,12093.44164785,11843.33397386,12093.44164785,0
2025-05-01,12059.11314357,12108.15386396,11970.83984687,12073.82535969,0
2025-05-02,12157.19458435,12196.42716066,12034.59278338,12132.67422416,0
2025-05-06,12216.04344882,12274.89231328,12157.19458435,12211.13937678,0
2025-05-07,12245.46788105,12245.46788105,11897.27876629,12059.11314357,0
2025-05-08,12132.67422416,12304.31674552,12005.16835115,12113.057936,0
2025-05-09,12113.057936,12147.38644027,11789.38918144,11990.45613503,0
2025-05-12,12078.72943173,12078.72943173,11642.26702027,11725.63624493,0
2025-05-13,11681.49959658,11980.64799095,11633.84623817,11965.93577484,0
2025-05-14,12010.07242319,12157.19458435,11975.74391891,12122.86608008,0
2025-05-15,12137.5782962,12338.64524979,12078.72943173,12338.64524979,0
2025-05-16,12456.34297872,12466.1511228,12245.46788105,12466.1511228,0
2025-05-19,12422.01447445,12466.1511228,12257.72806115,12466.1511228,0
2025-05-20,12475.95926688,12583.84885173,12451.43890668,12574.04070765,0
2025-05-21,12534.80813134,12575.10685292,12402.39818629,12549.52034746,0
2025-05-22,12441.63076261,12657.40993232,12441.63076261,12647.60178824,0
2025-05-23,12681.93029251,12711.35472474,12485.76741096,12647.60178824,0
2025-05-27,12711.35472474,12721.16286882,12588.75292377,12642.6977162,0
2025-05-28,12662.31400435,12696.64250863,12549.52034746,12549.52034746,0
2025-05-29,12588.75292377,12627.98550008,12436.72669057,12549.52034746,0
2025-05-30,12564.23256358,12647.60178824,12544.44953697,12618.177356,0
2025-06-02,12672.12214843,12770.20358921,12627.20477181,12721.16286882,0
2025-06-03,12804.53209348,12848.66874183,12627.98550008,12662.31400435,0
2025-06-04,12667.21807639,12691.73843659,12549.52034746,12642.6977162,0
2025-06-05,12667.21807639,12686.83436455,12554.4244195,12686.83436455,0
2025-06-06,12681.93029251,12701.54658067,12623.08142804,12662.31400435,0
2025-06-09,12706.4506527,12726.06694086,12569.13663562,12593.65699581,0
2025-06-10,12608.36921193,12652.50586028,12255.27602513,12255.27602513,0
2025-06-11,12260.18009717,12333.74117775,12186.61901658,12304.31674552,0
2025-06-12,12284.70045736,12382.78189814,12211.13937678,12382.78189814,0
2025-06-13,12284.70045736,12578.94477969,12255.27602513,12524.99998727,0
2025-06-16,12534.80813134,12598.56106785,12348.45339387,12348.45339387,0
2025-06-17,12323.93303367,12358.26153794,12235.65973697,12240.56380901,0
2025-06-18,12274.89231328,12363.16560998,12274.89231328,12333.74117775,0
2025-06-19,12309.22081756,12319.02896163,12147.38644027,12162.09865639,0
2025-06-20,12186.61901658,12240.56380901,12078.72943173,12137.5782962,0
2025-06-23,12117.96200804,12181.71494455,12054.20907154,12098.34571988,0
2025-06-24,12157.19458435,12216.04344882,12078.72943173,12078.72943173,0
2025-06-25,12113.057936,12142.48236823,12054.20907154,12142.48236823,0
2025-06-26,12157.19458435,12255.27602513,12088.53757581,12171.90680047,0
2025-06-27,12191.52308862,12250.37195309,12054.20907154,12211.13937678,0
2025-06-30,12294.50860144,12372.97375406,12127.77015212,12201.3312327,0
2025-07-01,12225.8515929,12333.74117775,12186.61901658,12299.41267348,0
